"","site","studySub","studyName","subSiteID","sppCode","Scale","dateR","rich","div","abund","temp_n","initialDateR","finalDateR","initialRich","initialDiv","initalAbund","duration","PubGrayRaw","Peer","Sys","Taxon","Trophic","alphaSQM","AbundType","AbundUnitsOrig","AbundYes","Event","Event1","Event2","Driver","Prediction","Lat","Long","nSiteReps","Climate","Protection","event1R","event2R","abundFinal","slKM","gammaSQM","richLN","initialRichLN","year0","initialYr","year0Z","initialYrZ","durationZ","abundCS"
"4299","SCDI","SBCinv","SBC","SBCinv_SCDI_S","S","gamma","2012-08-01",14,2.07970956711758,143.75,11,"2004-08-01","2014-08-01",11,1.85749266994089,56.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.05865,-119.75763,1,"subtropical","2_unprotected",NA,NA,143.75,0.1,200,2.646,2.407,50.58,42.58,22.58,14.58,-17.9945205479452,1.04
"4300","SCDI","SBCinv","SBC","SBCinv_SCDI_S","S","gamma","2013-08-01",15,1.92573899176351,131.25,11,"2004-08-01","2014-08-01",11,1.85749266994089,56.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.05865,-119.75763,1,"subtropical","2_unprotected",NA,NA,131.25,0.1,200,2.715,2.407,51.58,42.58,23.58,14.58,-17.9945205479452,0.675
"4301","SCDI","SBCinv","SBC","SBCinv_SCDI_S","S","gamma","2014-08-01",13,1.92677432667002,142.5,11,"2004-08-01","2014-08-01",11,1.85749266994089,56.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.05865,-119.75763,1,"subtropical","2_unprotected",NA,NA,142.5,0.1,200,2.573,2.407,52.58,42.58,24.58,14.58,-17.9945205479452,1.004
"4392","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2004-08-01",11.5,1.76527983467464,51.25,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,51.25,0.1,200,2.451,2.451,42.58,42.58,14.58,14.58,-17.9945205479452,-0.137
"4393","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2005-08-01",9.5,1.37116529225318,55,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,55,0.1,200,2.262,2.451,43.58,42.58,15.58,14.58,-17.9945205479452,0.274
"4394","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2006-08-01",10,1.59916732003698,60,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,60,0.1,200,2.313,2.451,44.58,42.58,16.58,14.58,-17.9945205479452,0.823
"4395","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2007-08-01",9,1.7821545821894,31.25,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,31.25,0.1,200,2.208,2.451,45.58,42.58,17.58,14.58,-17.9945205479452,-2.331
"4396","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2008-08-01",12.5,2.2314137088944,55,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,55,0.1,200,2.534,2.451,46.58,42.58,18.58,14.58,-17.9945205479452,0.274
"4357","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2009-08-01",11.5,2.10720215105859,62.5,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,62.5,0.1,200,2.451,2.451,47.58,42.58,19.58,14.58,-17.9945205479452,1.097
"4358","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2010-08-01",12.5,2.15905842106746,54.375,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,54.375,0.1,200,2.534,2.451,48.58,42.58,20.58,14.58,-17.9945205479452,0.206
"4359","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2011-08-01",10,1.95557501807508,63.125,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,63.125,0.1,200,2.313,2.451,49.58,42.58,21.58,14.58,-17.9945205479452,1.165
"4360","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2012-08-01",10.5,1.87483465384689,50.625,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,50.625,0.1,200,2.361,2.451,50.58,42.58,22.58,14.58,-17.9945205479452,-0.206
"4361","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2013-08-01",13.5,2.31094173155351,51.25,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,51.25,0.1,200,2.61,2.451,51.58,42.58,23.58,14.58,-17.9945205479452,-0.137
"4362","SCTW","SBCinv","SBC","SBCinv_SCTW_R","R","alpha","2014-08-01",8,1.40007473817936,43.125,11,"2004-08-01","2014-08-01",11.5,1.76527983467464,51.25,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,43.125,0.1,200,2.092,2.451,52.58,42.58,24.58,14.58,-17.9945205479452,-1.028
"4363","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2004-08-01",16,2.14713167080266,102.5,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,102.5,0.1,200,2.779,2.779,42.58,42.58,14.58,14.58,-17.9945205479452,-0.137
"4364","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2005-08-01",15,1.70688727013337,110,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,110,0.1,200,2.715,2.779,43.58,42.58,15.58,14.58,-17.9945205479452,0.274
"4378","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2006-08-01",14,1.95883014774917,120,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,120,0.1,200,2.646,2.779,44.58,42.58,16.58,14.58,-17.9945205479452,0.823
"4366","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2007-08-01",17,2.47610574911711,62.5,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,62.5,0.1,200,2.839,2.779,45.58,42.58,17.58,14.58,-17.9945205479452,-2.331
"4367","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2008-08-01",17,2.42995650961372,110,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,110,0.1,200,2.839,2.779,46.58,42.58,18.58,14.58,-17.9945205479452,0.274
"4368","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2009-08-01",15,2.29871232544806,125,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,125,0.1,200,2.715,2.779,47.58,42.58,19.58,14.58,-17.9945205479452,1.097
"4369","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2010-08-01",16,2.30886967912688,108.75,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,108.75,0.1,200,2.779,2.779,48.58,42.58,20.58,14.58,-17.9945205479452,0.206
"4370","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2011-08-01",16,2.18816736122203,126.25,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,126.25,0.1,200,2.779,2.779,49.58,42.58,21.58,14.58,-17.9945205479452,1.165
"4371","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2012-08-01",15,2.20029166383848,101.25,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,101.25,0.1,200,2.715,2.779,50.58,42.58,22.58,14.58,-17.9945205479452,-0.206
"4372","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2013-08-01",20,2.63124974821719,102.5,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,102.5,0.1,200,3.001,2.779,51.58,42.58,23.58,14.58,-17.9945205479452,-0.137
"4373","SCTW","SBCinv","SBC","SBCinv_SCTW_S","S","gamma","2014-08-01",12,1.57409622842282,86.25,11,"2004-08-01","2014-08-01",16,2.14713167080266,102.5,10.0054794520548,"Raw","Unpublished","hardBottom","sessile invertebrates","2",40,"PercentCover","PercentCover",1,"no",NA,NA,"None","none",34.0444335,-119.71513,1,"subtropical","2_unprotected",NA,NA,86.25,0.1,200,2.493,2.779,52.58,42.58,24.58,14.58,-17.9945205479452,-1.028
"78","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2001-08-01",5,1.35797785498732,10,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.125,0.1,400,1.629,1.629,39.58,39.58,11.58,11.58,-14.9917808219178,1.048
"92","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2002-08-01",3,1.09861228866811,3,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.0375,0.1,400,1.131,1.629,40.58,39.58,12.58,11.58,-14.9917808219178,-0.636
"93","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2003-08-01",0.5,0,0.5,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.00625,0.1,400,-0.511,1.629,41.58,39.58,13.58,11.58,-14.9917808219178,-1.237
"94","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2004-08-01",1,0,1,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.0125,0.1,400,0.095,1.629,42.58,39.58,14.58,11.58,-14.9917808219178,-1.117
"112","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2005-08-01",2.5,0.60744482697456,5,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.0625,0.1,400,0.956,1.629,43.58,39.58,15.58,11.58,-14.9917808219178,-0.155
"97","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2006-08-01",1,0,1,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.0125,0.1,400,0.095,1.629,44.58,39.58,16.58,11.58,-14.9917808219178,-1.117
"98","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2007-08-01",3.5,0.984346604252468,8,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.1,0.1,400,1.281,1.629,45.58,39.58,17.58,11.58,-14.9917808219178,0.567
"99","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2008-08-01",2,0.509115076975697,8,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.1,0.1,400,0.742,1.629,46.58,39.58,18.58,11.58,-14.9917808219178,0.567
"100","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2009-08-01",2.5,0.804806033049708,6.5,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.08125,0.1,400,0.956,1.629,47.58,39.58,19.58,11.58,-14.9917808219178,0.206
"101","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2010-08-01",1.5,0.281167572309404,2.5,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.03125,0.1,400,0.47,1.629,48.58,39.58,20.58,11.58,-14.9917808219178,-0.756
"102","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2011-08-01",2.5,0.330738488590263,12.5,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.15625,0.1,400,0.956,1.629,49.58,39.58,21.58,11.58,-14.9917808219178,1.649
"103","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2012-08-01",3.5,0.977101234649489,13,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.1625,0.1,400,1.281,1.629,50.58,39.58,22.58,11.58,-14.9917808219178,1.77
"104","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2013-08-01",3,0.939483746594406,4.5,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.05625,0.1,400,1.131,1.629,51.58,39.58,23.58,11.58,-14.9917808219178,-0.275
"110","ABUR","SBCmobS","SBC","SBCmobS_ABUR_R","R","alpha","2014-08-01",1.5,0.250201211769094,3.5,14,"2001-08-01","2014-08-01",5,1.35797785498732,10,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.04375,0.1,400,0.47,1.629,52.58,39.58,24.58,11.58,-14.9917808219178,-0.515
"111","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2001-08-01",8,1.70355993434049,20,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.125,0.1,400,2.092,2.092,39.58,39.58,11.58,11.58,-14.9917808219178,1.048
"106","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2002-08-01",5,1.56071040904141,6,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.0375,0.1,400,1.629,2.092,40.58,39.58,12.58,11.58,-14.9917808219178,-0.636
"107","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2003-08-01",1,0,1,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.00625,0.1,400,0.095,2.092,41.58,39.58,13.58,11.58,-14.9917808219178,-1.237
"108","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2004-08-01",2,0.693147180559945,2,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.0125,0.1,400,0.742,2.092,42.58,39.58,14.58,11.58,-14.9917808219178,-1.117
"109","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2005-08-01",4,1.19354960409813,10,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.0625,0.1,400,1.411,2.092,43.58,39.58,15.58,11.58,-14.9917808219178,-0.155
"29","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2006-08-01",2,0.693147180559945,2,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.0125,0.1,400,0.742,2.092,44.58,39.58,16.58,11.58,-14.9917808219178,-1.117
"30","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2007-08-01",6,1.24682964154851,16,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.1,0.1,400,1.808,2.092,45.58,39.58,17.58,11.58,-14.9917808219178,0.567
"31","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2008-08-01",3,0.70291893077351,16,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.1,0.1,400,1.131,2.092,46.58,39.58,18.58,11.58,-14.9917808219178,0.567
"32","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2009-08-01",4,1.09059947377948,13,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.08125,0.1,400,1.411,2.092,47.58,39.58,19.58,11.58,-14.9917808219178,0.206
"33","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2010-08-01",2,0.500402423538188,5,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.03125,0.1,400,0.742,2.092,48.58,39.58,20.58,11.58,-14.9917808219178,-0.756
"34","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2011-08-01",5,0.661476977180525,25,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.15625,0.1,400,1.629,2.092,49.58,39.58,21.58,11.58,-14.9917808219178,1.649
"35","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2012-08-01",6,1.54339943165554,26,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.1625,0.1,400,1.808,2.092,50.58,39.58,22.58,11.58,-14.9917808219178,1.77
"36","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2013-08-01",5,1.46481638489081,9,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.05625,0.1,400,1.629,2.092,51.58,39.58,23.58,11.58,-14.9917808219178,-0.275
"37","ABUR","SBCmobS","SBC","SBCmobS_ABUR_S","S","gamma","2014-08-01",3,0.955699891112534,7,14,"2001-08-01","2014-08-01",8,1.70355993434049,20,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.400275,-119.7445915,1,"subtropical","2_unprotected",NA,NA,0.04375,0.1,400,1.131,2.092,52.58,39.58,24.58,11.58,-14.9917808219178,-0.515
"199","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2001-08-01",3.5,0.638771185591985,75,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.9375,0.1,400,1.281,1.281,39.58,39.58,11.58,11.58,-14.9917808219178,0.543
"187","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2002-08-01",4.5,0.771868793124136,25.5,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.31875,0.1,400,1.526,1.281,40.58,39.58,12.58,11.58,-14.9917808219178,-1.061
"188","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2003-08-01",5.5,0.627564758637377,67.5,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.84375,0.1,400,1.723,1.281,41.58,39.58,13.58,11.58,-14.9917808219178,0.3
"189","AHND","SBCmobS","SBC","SBCmobS_AHND_R","R","alpha","2004-08-01",5,0.7015403178554,69,14,"2001-08-01","2014-08-01",3.5,0.638771185591985,75,13.0082191780822,"Raw","Unpublished","hardBottom","benthic invertebrate consumers","3",80,"Abundance","individualsPerSample",1,"no",NA,NA,"None","none",34.471817,-120.1426165,1,"subtropical","2_unprotected",NA,NA,0.8625,0.1,400,1.629,1.281,42.58,39.58,14.58,11.58,-14.9917808219178,0.348
