"","Database","CitationID","StudyID","Site","Latitude","Longitude","DepthElevation","Day","Month","Year","Genus","Species","ObsEventID","ObsID","RepeatType","Treatment","Value","ValueType","ValueUnits"
"42121","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1987,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1987_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,2.5,"shannon",NA
"42131","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1988,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1988_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,1.81,"shannon",NA
"42141","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1989,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1989_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,1.59,"shannon",NA
"42151","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1990,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1990_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,1.73,"shannon",NA
"42161","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1991,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1991_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,0.74,"shannon",NA
"42171","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1992,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1992_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,2.08,"shannon",NA
"42181","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1993,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1993_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,1.89,"shannon",NA
"42191","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1994,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1994_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,1.33,"shannon",NA
"42201","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1995,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1995_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,2.54,"shannon",NA
"42211","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1996,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1996_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,2.36,"shannon",NA
"42221","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1997,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1997_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,2.06,"shannon",NA
"42231","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1998,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1998_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,1.92,"shannon",NA
"42241","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,1999,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_1999_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,1.93,"shannon",NA
"42251","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,2000,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_2000_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,0.99,"shannon",NA
"42261","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,2001,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_2001_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,1.68,"shannon",NA
"42271","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,2002,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_2002_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,1.86,"shannon",NA
"42281","Elahi","Warwick","WarwickEst","outer",54.631,-1.16,NA,16,9,2003,NA,NA,"WarwickEst_outer_54.631_-1.16_NA_2003_9_16","WarwickEst_outer_54.631_-1.16_NA","semi-permanent",NA,2.12,"shannon",NA
"42531","Elahi","Yildiz","Yildiz","Trabzon",41.188,40.238,NA,1,6,1999,NA,NA,"Yildiz_Trabzon_41.188_40.238_NA_1999_6_1","Yildiz_Trabzon_41.188_40.238_NA","semi-permanent",NA,1.6,"shannon",NA
"42541","Elahi","Yildiz","Yildiz","Trabzon",41.188,40.238,NA,1,6,2000,NA,NA,"Yildiz_Trabzon_41.188_40.238_NA_2000_6_1","Yildiz_Trabzon_41.188_40.238_NA","semi-permanent",NA,1.9,"shannon",NA
"42551","Elahi","Yildiz","Yildiz","Trabzon",41.188,40.238,NA,1,6,2001,NA,NA,"Yildiz_Trabzon_41.188_40.238_NA_2001_6_1","Yildiz_Trabzon_41.188_40.238_NA","semi-permanent",NA,2.1,"shannon",NA
"42561","Elahi","Yildiz","Yildiz","Trabzon",41.188,40.238,NA,1,6,2002,NA,NA,"Yildiz_Trabzon_41.188_40.238_NA_2002_6_1","Yildiz_Trabzon_41.188_40.238_NA","semi-permanent",NA,2.1,"shannon",NA
"42571","Elahi","Yildiz","Yildiz","Trabzon",41.188,40.238,NA,1,6,2005,NA,NA,"Yildiz_Trabzon_41.188_40.238_NA_2005_6_1","Yildiz_Trabzon_41.188_40.238_NA","semi-permanent",NA,1.79,"shannon",NA
"42581","Elahi","Yildiz","Yildiz","Trabzon",41.188,40.238,NA,1,6,2006,NA,NA,"Yildiz_Trabzon_41.188_40.238_NA_2006_6_1","Yildiz_Trabzon_41.188_40.238_NA","semi-permanent",NA,1.93,"shannon",NA
"8110","Elahi","BeetsFried03","BeetsFried03","FourSites",18.322,-64.688,NA,1,1,1989,NA,NA,"BeetsFried03_FourSites_18.322_-64.688_NA_1989_1_1","BeetsFried03_FourSites_18.322_-64.688_NA","semi-permanent",NA,126,"abundance","individualsPerSample"
"8210","Elahi","BeetsFried03","BeetsFried03","FourSites",18.322,-64.688,NA,1,1,1991,NA,NA,"BeetsFried03_FourSites_18.322_-64.688_NA_1991_1_1","BeetsFried03_FourSites_18.322_-64.688_NA","semi-permanent",NA,184.75,"abundance","individualsPerSample"
"8310","Elahi","BeetsFried03","BeetsFried03","FourSites",18.322,-64.688,NA,1,1,1992,NA,NA,"BeetsFried03_FourSites_18.322_-64.688_NA_1992_1_1","BeetsFried03_FourSites_18.322_-64.688_NA","semi-permanent",NA,171.5,"abundance","individualsPerSample"
"8410","Elahi","BeetsFried03","BeetsFried03","FourSites",18.322,-64.688,NA,1,1,1993,NA,NA,"BeetsFried03_FourSites_18.322_-64.688_NA_1993_1_1","BeetsFried03_FourSites_18.322_-64.688_NA","semi-permanent",NA,236,"abundance","individualsPerSample"
"8510","Elahi","BeetsFried03","BeetsFried03","FourSites",18.322,-64.688,NA,1,1,1994,NA,NA,"BeetsFried03_FourSites_18.322_-64.688_NA_1994_1_1","BeetsFried03_FourSites_18.322_-64.688_NA","semi-permanent",NA,203,"abundance","individualsPerSample"
"8610","Elahi","BeetsFried03","BeetsFried03","FourSites",18.322,-64.688,NA,1,1,1996,NA,NA,"BeetsFried03_FourSites_18.322_-64.688_NA_1996_1_1","BeetsFried03_FourSites_18.322_-64.688_NA","semi-permanent",NA,123,"abundance","individualsPerSample"
"8710","Elahi","BeetsFried03","BeetsFried03","FourSites",18.322,-64.688,NA,1,1,1997,NA,NA,"BeetsFried03_FourSites_18.322_-64.688_NA_1997_1_1","BeetsFried03_FourSites_18.322_-64.688_NA","semi-permanent",NA,209.5,"abundance","individualsPerSample"
"8810","Elahi","BeetsFried03","BeetsFried03","FourSites",18.322,-64.688,NA,1,1,1998,NA,NA,"BeetsFried03_FourSites_18.322_-64.688_NA_1998_1_1","BeetsFried03_FourSites_18.322_-64.688_NA","semi-permanent",NA,205.75,"abundance","individualsPerSample"
"8910","Elahi","BeetsFried03","BeetsFried03","FourSites",18.322,-64.688,NA,1,1,1999,NA,NA,"BeetsFried03_FourSites_18.322_-64.688_NA_1999_1_1","BeetsFried03_FourSites_18.322_-64.688_NA","semi-permanent",NA,198,"abundance","individualsPerSample"
"9010","Elahi","BeetsFried03","BeetsFried03","FourSites",18.322,-64.688,NA,1,1,2000,NA,NA,"BeetsFried03_FourSites_18.322_-64.688_NA_2000_1_1","BeetsFried03_FourSites_18.322_-64.688_NA","semi-permanent",NA,167,"abundance","individualsPerSample"
"9111","Elahi","Beldade","Beldade","Arrabida",38.457,-9.002,NA,1,1,2002,NA,NA,"Beldade_Arrabida_38.457_-9.002_NA_2002_1_1","Beldade_Arrabida_38.457_-9.002_NA","semi-permanent",NA,71.29787,"abundance","individualsPerMinute"
"9211","Elahi","Beldade","Beldade","Arrabida",38.457,-9.002,NA,1,4,2002,NA,NA,"Beldade_Arrabida_38.457_-9.002_NA_2002_4_1","Beldade_Arrabida_38.457_-9.002_NA","semi-permanent",NA,54.98328,"abundance","individualsPerMinute"
"9311","Elahi","Beldade","Beldade","Arrabida",38.457,-9.002,NA,1,10,2002,NA,NA,"Beldade_Arrabida_38.457_-9.002_NA_2002_10_1","Beldade_Arrabida_38.457_-9.002_NA","semi-permanent",NA,116.86616,"abundance","individualsPerMinute"
"9412","Elahi","Beldade","Beldade","Arrabida",38.457,-9.002,NA,1,1,2003,NA,NA,"Beldade_Arrabida_38.457_-9.002_NA_2003_1_1","Beldade_Arrabida_38.457_-9.002_NA","semi-permanent",NA,67.36035,"abundance","individualsPerMinute"
"20510","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,3,1999,NA,NA,"Birchenough_St1_55.156_-1.426_NA_1999_3_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,246.2395,"abundance","individualsPer0.1m2"
"20610","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,4,1999,NA,NA,"Birchenough_St1_55.156_-1.426_NA_1999_4_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,465.91822,"abundance","individualsPer0.1m2"
"20710","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,12,1999,NA,NA,"Birchenough_St1_55.156_-1.426_NA_1999_12_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,179.55458,"abundance","individualsPer0.1m2"
"20810","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,4,2000,NA,NA,"Birchenough_St1_55.156_-1.426_NA_2000_4_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,465.91822,"abundance","individualsPer0.1m2"
"20910","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,12,2000,NA,NA,"Birchenough_St1_55.156_-1.426_NA_2000_12_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,168.93027,"abundance","individualsPer0.1m2"
"21010","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,12,2001,NA,NA,"Birchenough_St1_55.156_-1.426_NA_2001_12_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,168.93027,"abundance","individualsPer0.1m2"
"21110","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,3,1999,NA,NA,"Birchenough_St2_55.144_-1.45_NA_1999_3_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,405.31216,"abundance","individualsPer0.1m2"
"21210","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,4,1999,NA,NA,"Birchenough_St2_55.144_-1.45_NA_1999_4_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,405.2939,"abundance","individualsPer0.1m2"
"21310","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,12,1999,NA,NA,"Birchenough_St2_55.144_-1.45_NA_1999_12_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,178.02118,"abundance","individualsPer0.1m2"
"21410","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,4,2000,NA,NA,"Birchenough_St2_55.144_-1.45_NA_2000_4_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,179.53633,"abundance","individualsPer0.1m2"
"21510","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,12,2000,NA,NA,"Birchenough_St2_55.144_-1.45_NA_2000_12_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,181.05148,"abundance","individualsPer0.1m2"
"21610","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,12,2001,NA,NA,"Birchenough_St2_55.144_-1.45_NA_2001_12_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,181.05148,"abundance","individualsPer0.1m2"
"21710","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,3,1999,NA,NA,"Birchenough_St5_55.033_-1.35_NA_1999_3_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,261.37276,"abundance","individualsPer0.1m2"
"21810","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,4,1999,NA,NA,"Birchenough_St5_55.033_-1.35_NA_1999_4_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,255.31216,"abundance","individualsPer0.1m2"
"21910","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,12,1999,NA,NA,"Birchenough_St5_55.033_-1.35_NA_1999_12_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,196.22125,"abundance","individualsPer0.1m2"
"22010","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,4,2000,NA,NA,"Birchenough_St5_55.033_-1.35_NA_2000_4_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,297.71815,"abundance","individualsPer0.1m2"
"22110","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,12,2000,NA,NA,"Birchenough_St5_55.033_-1.35_NA_2000_12_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,197.71815,"abundance","individualsPer0.1m2"
"22210","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,12,2001,NA,NA,"Birchenough_St5_55.033_-1.35_NA_2001_12_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,197.71815,"abundance","individualsPer0.1m2"
"22310","Elahi","Birchenough","Birchenough","St7",55.011,-1.325,NA,1,3,1999,NA,NA,"Birchenough_St7_55.011_-1.325_NA_1999_3_1","Birchenough_St7_55.011_-1.325_NA","semi-permanent",NA,229.53633,"abundance","individualsPer0.1m2"
"22410","Elahi","Birchenough","Birchenough","St7",55.011,-1.325,NA,1,4,1999,NA,NA,"Birchenough_St7_55.011_-1.325_NA_1999_4_1","Birchenough_St7_55.011_-1.325_NA","semi-permanent",NA,241.65754,"abundance","individualsPer0.1m2"
"22510","Elahi","Birchenough","Birchenough","St7",55.011,-1.325,NA,1,12,1999,NA,NA,"Birchenough_St7_55.011_-1.325_NA_1999_12_1","Birchenough_St7_55.011_-1.325_NA","semi-permanent",NA,173.47572,"abundance","individualsPer0.1m2"
"22610","Elahi","Birchenough","Birchenough","St7",55.011,-1.325,NA,1,4,2000,NA,NA,"Birchenough_St7_55.011_-1.325_NA_2000_4_1","Birchenough_St7_55.011_-1.325_NA","semi-permanent",NA,378.02118,"abundance","individualsPer0.1m2"
"22710","Elahi","Birchenough","Birchenough","St7",55.011,-1.325,NA,1,12,2000,NA,NA,"Birchenough_St7_55.011_-1.325_NA_2000_12_1","Birchenough_St7_55.011_-1.325_NA","semi-permanent",NA,193.17269,"abundance","individualsPer0.1m2"
"22810","Elahi","Birchenough","Birchenough","St7",55.011,-1.325,NA,1,12,2001,NA,NA,"Birchenough_St7_55.011_-1.325_NA_2001_12_1","Birchenough_St7_55.011_-1.325_NA","semi-permanent",NA,193.17269,"abundance","individualsPer0.1m2"
"22911","Elahi","Birkeland","Birkeland","SC",48.551,-123.005,NA,25,10,1968,NA,NA,"Birkeland_SC_48.551_-123.005_NA_1968_10_25","Birkeland_SC_48.551_-123.005_NA","permanent",NA,68.2742626,"cover","PercentCover"
"23011","Elahi","Birkeland","Birkeland","SC",48.551,-123.005,NA,1,2,1969,NA,NA,"Birkeland_SC_48.551_-123.005_NA_1969_2_1","Birkeland_SC_48.551_-123.005_NA","permanent",NA,57.185613725,"cover","PercentCover"
"23111","Elahi","Birkeland","Birkeland","SC",48.551,-123.005,NA,18,4,1969,NA,NA,"Birkeland_SC_48.551_-123.005_NA_1969_4_18","Birkeland_SC_48.551_-123.005_NA","permanent",NA,45.260100725,"cover","PercentCover"
"23211","Elahi","Birkeland","Birkeland","SC",48.551,-123.005,NA,31,8,1969,NA,NA,"Birkeland_SC_48.551_-123.005_NA_1969_8_31","Birkeland_SC_48.551_-123.005_NA","permanent",NA,59.568598,"cover","PercentCover"
"23311","Elahi","Birkeland","Birkeland","SC",48.551,-123.005,NA,26,10,1969,NA,NA,"Birkeland_SC_48.551_-123.005_NA_1969_10_26","Birkeland_SC_48.551_-123.005_NA","permanent",NA,56.396222075,"cover","PercentCover"
"23411","Elahi","Birkeland","Birkeland","SC",48.551,-123.005,NA,17,1,1970,NA,NA,"Birkeland_SC_48.551_-123.005_NA_1970_1_17","Birkeland_SC_48.551_-123.005_NA","permanent",NA,41.93021385,"cover","PercentCover"
"23511","Elahi","Birkeland","Birkeland","SC",48.551,-123.005,NA,19,4,1970,NA,NA,"Birkeland_SC_48.551_-123.005_NA_1970_4_19","Birkeland_SC_48.551_-123.005_NA","permanent",NA,33.28723075,"cover","PercentCover"
"23611","Elahi","Birkeland","Birkeland","SC",48.551,-123.005,NA,6,1,1972,NA,NA,"Birkeland_SC_48.551_-123.005_NA_1972_1_6","Birkeland_SC_48.551_-123.005_NA","permanent",NA,33.316971075,"cover","PercentCover"
"23711","Elahi","Birkeland","Birkeland","SC",48.551,-123.005,NA,27,12,1973,NA,NA,"Birkeland_SC_48.551_-123.005_NA_1973_12_27","Birkeland_SC_48.551_-123.005_NA","permanent",NA,32.40837365,"cover","PercentCover"
"23810","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,8,1,1997,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1997_1_8","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,70.64731,"abundance","individualsPer1m3"
"23910","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,13,3,1997,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1997_3_13","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,126.57057,"abundance","individualsPer1m3"
"24010","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,25,4,1997,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1997_4_25","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,68.0539,"abundance","individualsPer1m3"
"24110","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,28,6,1997,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1997_6_28","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,79.67852,"abundance","individualsPer1m3"
"24210","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,24,8,1997,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1997_8_24","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,177.25688,"abundance","individualsPer1m3"
"24310","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,22,10,1997,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1997_10_22","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,187.63527,"abundance","individualsPer1m3"
"24410","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,23,12,1997,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1997_12_23","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,62.21524,"abundance","individualsPer1m3"
"24510","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,5,3,1998,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1998_3_5","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,282.50606,"abundance","individualsPer1m3"
"24610","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,7,5,1998,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1998_5_7","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,145.4162,"abundance","individualsPer1m3"
"24710","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,11,7,1998,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1998_7_11","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,126.6972,"abundance","individualsPer1m3"
"24810","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,22,8,1998,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1998_8_22","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,188.25548,"abundance","individualsPer1m3"
"24910","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,1,11,1998,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1998_11_1","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,116.02434,"abundance","individualsPer1m3"
"25010","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,14,1,1999,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1999_1_14","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,73.06139,"abundance","individualsPer1m3"
"25110","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,1,5,1999,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1999_5_1","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,169.62668,"abundance","individualsPer1m3"
"25210","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,2,7,1999,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1999_7_2","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,93.83144,"abundance","individualsPer1m3"
"25310","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,11,9,1999,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1999_9_11","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,159.84427,"abundance","individualsPer1m3"
"25410","Elahi","Bollens","Bollens","CenBay",37.847,-122.333,NA,7,11,1999,NA,NA,"Bollens_CenBay_37.847_-122.333_NA_1999_11_7","Bollens_CenBay_37.847_-122.333_NA","semi-permanent",NA,139.28191,"abundance","individualsPer1m3"
"25510","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,8,1,1997,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1997_1_8","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,24.83614,"abundance","individualsPer1m3"
"25610","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,13,3,1997,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1997_3_13","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,186.83017,"abundance","individualsPer1m3"
"25710","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,25,4,1997,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1997_4_25","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,378.45607,"abundance","individualsPer1m3"
"25810","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,28,6,1997,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1997_6_28","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,115.93156,"abundance","individualsPer1m3"
"25910","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,24,8,1997,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1997_8_24","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,277.1614,"abundance","individualsPer1m3"
"26010","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,22,10,1997,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1997_10_22","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,183.6258,"abundance","individualsPer1m3"
"26110","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,23,12,1997,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1997_12_23","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,86.06476,"abundance","individualsPer1m3"
"26210","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,5,3,1998,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1998_3_5","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,175.5458,"abundance","individualsPer1m3"
"26310","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,7,5,1998,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1998_5_7","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,350.44368,"abundance","individualsPer1m3"
"26410","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,11,7,1998,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1998_7_11","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,296.63428,"abundance","individualsPer1m3"
"26510","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,22,8,1998,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1998_8_22","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,260.39508,"abundance","individualsPer1m3"
"26610","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,1,11,1998,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1998_11_1","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,162.81263,"abundance","individualsPer1m3"
"26710","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,14,1,1999,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1999_1_14","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,94.72709,"abundance","individualsPer1m3"
"26810","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,3,3,1999,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1999_3_3","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,133.79383,"abundance","individualsPer1m3"
"26910","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,1,5,1999,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1999_5_1","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,218.30649,"abundance","individualsPer1m3"
"27010","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,2,7,1999,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1999_7_2","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,130.73861,"abundance","individualsPer1m3"
"27110","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,11,9,1999,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1999_9_11","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,196.99927,"abundance","individualsPer1m3"
"27210","Elahi","Bollens","Bollens","SanPabBay",38.053,-122.313,NA,7,11,1999,NA,NA,"Bollens_SanPabBay_38.053_-122.313_NA_1999_11_7","Bollens_SanPabBay_38.053_-122.313_NA","semi-permanent",NA,192.6548,"abundance","individualsPer1m3"
"27310","Elahi","Bollens","Bollens","SouBay",37.57,-122.191,NA,8,1,1997,NA,NA,"Bollens_SouBay_37.57_-122.191_NA_1997_1_8","Bollens_SouBay_37.57_-122.191_NA","semi-permanent",NA,62.49584,"abundance","individualsPer1m3"
